design,PGIdef,outcome,model_def,term,estimate,std.error,statistic,p.value,conf.low,conf.high,method,effect,group
Std,WFEA,Reading8th,child_model,child_female,0.236028314173105,0.0140151429927984,16.8409494141007,3.61761252412035e-63,0.208557339336756,0.263499289009454,OLS,,
Std,WFEA,Reading8th,child_model,as.factor(child_cohort)2003,-0.241658250585807,0.0243527601570089,-9.92323864021039,3.76936779981246e-23,-0.289391909943588,-0.193924591228025,OLS,,
Std,WFEA,Reading8th,child_model,as.factor(child_cohort)2004,-0.234921471776801,0.0238001778184075,-9.87057632800996,6.36327274477617e-23,-0.28157201870922,-0.188270924844382,OLS,,
Std,WFEA,Reading8th,child_model,as.factor(child_cohort)2005,-0.0327040162342387,0.0235017003107901,-1.39155958087099,0.164072556120217,-0.078769519681537,0.0133614872130595,OLS,,
Std,WFEA,Reading8th,child_model,as.factor(child_cohort)2006,0.0985465022959966,0.214095029621145,0.460293274768598,0.645311143807012,-0.321099531592634,0.518192536184627,OLS,,
Std,WFEA,Reading8th,child_model,child_PC1,-0.147725562089868,0.366270923163945,-0.403323203528623,0.686715140550738,-0.865650403719618,0.570199279539881,OLS,,
Std,WFEA,Reading8th,child_model,child_PC2,0.000013735556538835,0.445327050739109,0.000030843750713185,0.999975390580452,-0.872868418488252,0.872895889601329,OLS,,
Std,WFEA,Reading8th,child_model,child_PC3,0.624917819401866,0.520486265583617,1.20064228534667,0.2299053811202,-0.395283338150358,1.64511897695409,OLS,,
Std,WFEA,Reading8th,child_model,child_PC4,2.39821498692035,0.587305996105229,4.08341648616619,0.0000445652135391886,1.2470409854468,3.5493889883939,OLS,,
Std,WFEA,Reading8th,child_model,child_PC5,-1.26817515600535,0.57066379117478,-2.222280746768,0.0262763976482306,-2.38672889858459,-0.149621413426102,OLS,,
Std,WFEA,Reading8th,child_model,child_PC6,2.16384406196648,0.717622877293154,3.01529414743357,0.00257078772656922,0.757236936071409,3.57045118786156,OLS,,
Std,WFEA,Reading8th,child_model,child_PC7,-1.21556317415493,0.706465634946801,-1.7206260489181,0.0853354439155697,-2.60030107446328,0.16917472615342,OLS,,
Std,WFEA,Reading8th,child_model,child_PC8,-1.45328066535036,0.763495775317726,-1.90345606659785,0.0569965825844985,-2.94980290862604,0.0432415779253235,OLS,,
Std,WFEA,Reading8th,child_model,child_PC9,-0.443235932602353,0.774858982628685,-0.572021416204906,0.567314424006202,-1.96203111182025,1.07555924661554,OLS,,
Std,WFEA,Reading8th,child_model,child_PC10,0.98766441992299,0.880637402334913,1.12153358159023,0.26207537894037,-0.73846623260914,2.71379507245512,OLS,,
Std,WFEA,Reading9th,child_model,(Intercept),-0.0218174361378426,0.0211697309046093,-1.0305958179701,0.30275043107956,-0.0633133830154719,0.0196785107397866,OLS,,
Std,WFEA,Reading9th,child_model,child_WFEA,0.194233274997127,0.00847513108014018,22.9180260647856,6.88769650082601e-114,0.177620707238608,0.210845842755647,OLS,,
Std,WFEA,Reading9th,child_model,child_female,0.264072178103852,0.0166315386315051,15.877796032871,3.21554392670515e-56,0.231471789999915,0.296672566207789,OLS,,
Std,WFEA,Reading9th,child_model,as.factor(child_cohort)2003,-0.0475845591575593,0.0236158621488495,-2.01494058771331,0.043932343237685,-0.0938753016149755,-0.00129381670014302,OLS,,
Std,WFEA,Reading9th,child_model,as.factor(child_cohort)2004,0.131002059356793,0.0230984012994238,5.67147733120651,0.0000000144724498492235,0.0857256201994889,0.176278498514098,OLS,,
Std,WFEA,Reading9th,child_model,as.factor(child_cohort)2005,0.52982289096688,0.268613601829095,1.97243507908427,0.0485820686037672,0.00329868514044429,1.05634709679331,OLS,,
Std,WFEA,Reading9th,child_model,child_PC1,0.113332635347812,0.430169919242402,0.263460159063211,0.792200290415036,-0.729866940389365,0.956532211084989,OLS,,
Std,WFEA,Reading9th,child_model,child_PC2,-0.580386989319977,0.522251116705108,-1.11131785218891,0.266453032080286,-1.60407995420595,0.443305975565995,OLS,,
Std,WFEA,Reading9th,child_model,child_PC3,0.117449006708828,0.609606401813339,0.192663670131192,0.847225521882028,-1.07747382815825,1.31237184157591,OLS,,
Std,WFEA,Reading9th,child_model,child_PC4,1.70718193175451,0.695846240794586,2.45338960199754,0.0141653140629675,0.343215673840332,3.07114818966869,OLS,,
Std,WFEA,Reading9th,child_model,child_PC5,-1.51483399267298,0.674262140967402,-2.24665438059382,0.0246795861374362,-2.83649207653119,-0.19317590881477,OLS,,
Std,WFEA,Reading9th,child_model,child_PC6,1.89231447424843,0.858040908752357,2.20538957402388,0.0274449886536403,0.210421580623208,3.57420736787364,OLS,,
Std,WFEA,Reading9th,child_model,child_PC7,-0.64924401626914,0.846747523434496,-0.766750416506373,0.443244469633952,-2.30900012793287,1.0105120953946,OLS,,
Std,WFEA,Reading9th,child_model,child_PC8,-2.15351731349669,0.897190172262574,-2.40029079683948,0.0163966496099888,-3.91214881878581,-0.39488580820756,OLS,,
Std,WFEA,Reading9th,child_model,child_PC9,0.886218861786765,0.91340518351028,0.970236295770693,0.331947583157397,-0.904196573510111,2.67663429708364,OLS,,
Std,WFEA,Reading9th,child_model,child_PC10,2.23843852268583,1.04201887674447,2.14817463737247,0.0317191313328203,0.19592035607744,4.28095668929422,OLS,,
Std,WFEA,English5th,child_model,(Intercept),0.296969477438111,0.0222927785158316,13.3213308169376,2.16556831545011e-40,0.253274975420138,0.340663979456084,OLS,,
Std,WFEA,English5th,child_model,child_WFEA,0.145556898502928,0.00549860000859625,26.4716288283147,5.88215272466452e-153,0.134779480649832,0.156334316356024,OLS,,
Std,WFEA,English5th,child_model,child_female,-0.0927366871138008,0.0108378429933894,-8.55674760839091,1.20584019052806e-17,-0.1139791783631,-0.0714941958645011,OLS,,
Std,WFEA,English5th,child_model,as.factor(child_cohort)2003,0.00832234564365026,0.0263653587054098,0.315654557809699,0.752266539288158,-0.0433545334111516,0.0599992246984521,OLS,,
Std,WFEA,English5th,child_model,as.factor(child_cohort)2004,-0.0253332507785333,0.0257245189979463,-0.984790066650254,0.324733773980705,-0.0757540651453431,0.0250875635882766,OLS,,
Std,WFEA,English5th,child_model,as.factor(child_cohort)2005,-0.107447926142755,0.0254016077910502,-4.22996556070801,0.0000234300265332551,-0.15723582504004,-0.057660027245469,OLS,,
Std,WFEA,English5th,child_model,as.factor(child_cohort)2006,-0.142215286090919,0.0249512538350237,-5.69972503310808,0.0000000120930458270159,-0.191120477979456,-0.0933100942023816,OLS,,
Std,WFEA,English5th,child_model,as.factor(child_cohort)2007,-0.0429753362898395,0.0254510863669718,-1.68854624396737,0.0913150212920279,-0.092860214652198,0.00690954207251902,OLS,,
Std,WFEA,English5th,child_model,as.factor(child_cohort)2008,-0.0551828781846565,0.0258167559300832,-2.13748304915236,0.032565393551599,-0.105784479653196,-0.00458127671611652,OLS,,
Std,WFEA,English5th,child_model,as.factor(child_cohort)2009,1.00399524362024,0.516323094367874,1.94450965794861,0.0518417465926653,-0.00801321789842802,2.01600370513891,OLS,,
Std,WFEA,English5th,child_model,child_PC1,1.09855315284534,0.291912728534835,3.76329308543406,0.000167954624752343,0.52639561326456,1.67071069242611,OLS,,
Std,WFEA,English5th,child_model,child_PC2,-0.335714642527579,0.352559363542717,-0.952221603630456,0.340990956188623,-1.02674137169158,0.355312086636419,OLS,,
Std,WFEA,English5th,child_model,child_PC3,0.423317819517029,0.411879633723516,1.02777070011962,0.304064559916382,-0.383978385131189,1.23061402416525,OLS,,
Std,WFEA,English5th,child_model,child_PC4,3.13420087652929,0.449457052521281,6.97330447691859,0.00000000000314876304121335,2.25325182504894,4.01514992800963,OLS,,
Std,WFEA,English5th,child_model,child_PC5,-0.618268045517596,0.448107841715833,-1.37973047548155,0.167678156513134,-1.49657260410894,0.260036513073747,OLS,,
Std,WFEA,English5th,child_model,child_PC6,7.82703483457609,0.548403494684478,14.2724014533849,4.33678883173294e-46,6.75214784423806,8.90192182491412,OLS,,
Std,WFEA,English5th,child_model,child_PC7,2.47556009937047,0.552902797117827,4.47738754854394,0.00000757922371348562,1.39185434383843,3.55926585490252,OLS,,
Std,WFEA,English5th,child_model,child_PC8,-2.1808564558802,0.600461088145419,-3.63196966287354,0.000281653916013169,-3.3577778615745,-1.00393505018589,OLS,,
Std,WFEA,English5th,child_model,child_PC9,-2.33207113294027,0.614759440302562,-3.79346941267386,0.00014879808709325,-3.53701772969545,-1.12712453618509,OLS,,
Std,WFEA,English5th,child_model,child_PC10,3.10372418149976,0.682860741570072,4.54517882279116,0.00000550657869836904,1.76529702988478,4.44215133311474,OLS,,
Std,WFEA,English8th,child_model,(Intercept),0.0779341306697388,0.0216707444772469,3.596283032711,0.000323641608848581,0.0354574581381205,0.120410803201357,OLS,,
Std,WFEA,English8th,child_model,child_WFEA,0.168438317445678,0.00730240655199352,23.066138025374,4.47209439433657e-116,0.15412492216166,0.182751712729695,OLS,,
Std,WFEA,English8th,child_model,child_female,-0.0787885972382054,0.0143534630645145,-5.48916988771801,0.0000000409163387693596,-0.106922718376784,-0.0506544760996264,OLS,,
Std,WFEA,English8th,child_model,as.factor(child_cohort)2003,0.00138892905980226,0.0248595264268537,0.0558710989080593,0.955445101146438,-0.0473380523520852,0.0501159104716898,OLS,,
Std,WFEA,English8th,child_model,as.factor(child_cohort)2004,0.110655185858326,0.0242895349557489,4.55567329962963,0.00000525533731665501,0.0630454406858005,0.158264931030851,OLS,,
Std,WFEA,English8th,child_model,as.factor(child_cohort)2005,0.012636357949254,0.0239877662333966,0.526783437286512,0.598350335509735,-0.0343818924911407,0.0596546083896486,OLS,,
Std,WFEA,English8th,child_model,as.factor(child_cohort)2006,0.668321313202317,0.213563346068956,3.1293821037367,0.0017544805426176,0.249717313452691,1.08692531295194,OLS,,
Std,WFEA,English8th,child_model,child_PC1,1.41151741341341,0.375638309168527,3.75765032202864,0.000172045789011496,0.675231428147188,2.14780339867963,OLS,,
Std,WFEA,English8th,child_model,child_PC2,-0.465062314964599,0.456464414137234,-1.01883586225142,0.308294291310427,-1.35977497525191,0.429650345322717,OLS,,
Std,WFEA,English8th,child_model,child_PC3,-1.40059635729433,0.534023940078234,-2.62272203955716,0.0087302287677487,-2.44733289422153,-0.353859820367136,OLS,,
Std,WFEA,English8th,child_model,child_PC4,2.82333241182196,0.601576468022628,4.69322282685393,0.00000270870576145808,1.64418664404486,4.00247817959906,OLS,,
Std,WFEA,English8th,child_model,child_PC5,-0.319291046445412,0.584687586099799,-0.546088294049931,0.585011866064915,-1.46533303656437,0.826750943673547,OLS,,
Std,WFEA,English8th,child_model,child_PC6,6.4163927907625,0.735615801080296,8.72247820307781,2.94986483619542e-18,4.97451747704733,7.85826810447767,OLS,,
Std,WFEA,English8th,child_model,child_PC7,1.95128079257666,0.724298642705761,2.694027956876,0.0070658269742631,0.531588160714823,3.3709734244385,OLS,,
Std,WFEA,English8th,child_model,child_PC8,-0.460507177920618,0.782389501874914,-0.588590691486863,0.556143103832133,-1.99406329078096,1.07304893493973,OLS,,
Std,WFEA,English8th,child_model,child_PC9,-0.439246987448998,0.794104908776746,-0.55313470876993,0.580177890700348,-1.99576638627611,1.11727241137812,OLS,,
Std,WFEA,English8th,child_model,child_PC10,1.90155432709912,0.902012887072983,2.10812323676398,0.0350338149975853,0.133525265442902,3.66958338875535,OLS,,
Std,WFEA,Math5th,nurture_model,(Intercept),0.341824018806257,0.0200406874231385,17.0565016852464,5.58800621227268e-65,0.302543691026727,0.381104346585786,OLS,,
Std,WFEA,Math5th,nurture_model,child_WFEA,0.121733437115341,0.00726784488333143,16.7495920825901,9.78417606256477e-63,0.107488250648413,0.13597862358227,OLS,,
Std,WFEA,Math5th,nurture_model,father_WFEA,0.0480081366468953,0.00607147776992866,7.90715843260996,2.7069591461169e-15,0.0361078643721244,0.0599084089216662,OLS,,
Std,WFEA,Math5th,nurture_model,mother_WFEA,0.0421398856799471,0.00607665815716661,6.93471388220988,0.00000000000413805439474925,0.0302294596961524,0.0540503116637419,OLS,,
Std,WFEA,Math5th,nurture_model,child_female,-0.156374177933313,0.00972460942892896,-16.0802527933027,5.55475002655443e-58,-0.175434694063872,-0.137313661802753,OLS,,
Std,WFEA,Math5th,nurture_model,as.factor(child_cohort)2003,-0.125437036781298,0.0236817908655696,-5.2967715783551,0.000000118549553840909,-0.171854032763773,-0.0790200407988241,OLS,,
Std,WFEA,Math5th,nurture_model,as.factor(child_cohort)2004,-0.210519294252441,0.0231106970022138,-9.10917114409292,8.71132893704725e-20,-0.255816929722382,-0.1652216587825,OLS,,
Std,WFEA,Math5th,nurture_model,as.factor(child_cohort)2005,-0.217509981403961,0.0228265839655357,-9.52880123159753,1.68542739171378e-21,-0.262250747093363,-0.172769215714558,OLS,,
Std,WFEA,Math5th,nurture_model,as.factor(child_cohort)2006,-0.215098464315863,0.0224135218555703,-9.59681685466162,8.74832121130112e-22,-0.259029616306386,-0.171167312325341,OLS,,
Std,WFEA,Math5th,nurture_model,as.factor(child_cohort)2007,-0.260946890586562,0.0228632689936834,-11.4133674698336,4.03358541762595e-30,-0.305759559993627,-0.216134221179496,OLS,,
Std,WFEA,Math5th,nurture_model,as.factor(child_cohort)2008,-0.0165114286194479,0.0231866808010119,-0.712108333277582,0.476402244661291,-0.0619579945357202,0.0289351372968244,OLS,,
Std,WFEA,Math5th,nurture_model,as.factor(child_cohort)2009,1.23373067046096,0.464975692021749,2.65332294059633,0.0079738074153457,0.322364847198815,2.1450964937231,OLS,,
Std,WFEA,Math5th,nurture_model,child_PC1,-1.15400882958637,0.262667190256801,-4.39342587271036,0.0000111892193816071,-1.66884413001137,-0.639173529161356,OLS,,
Std,WFEA,Math5th,nurture_model,child_PC2,-0.820309340710071,0.316572268725517,-2.5912229899749,0.00956735448664641,-1.44080015616436,-0.199818525255786,OLS,,
Std,WFEA,Math5th,nurture_model,child_PC3,0.712010430053697,0.370268726129886,1.92295589610215,0.0544933581267235,-0.013726997101538,1.43774785720893,OLS,,
Std,WFEA,Math5th,nurture_model,child_PC4,0.912917600645847,0.403311555150738,2.26355428944912,0.0236073857581507,0.122415271603891,1.7034199296878,OLS,,
Std,WFEA,Math5th,nurture_model,child_PC5,-0.443362148025772,0.402112432088403,-1.10258254320349,0.270215762354529,-1.23151416113584,0.344789865084298,OLS,,
Std,WFEA,Math5th,nurture_model,child_PC6,1.15863818034353,0.491453177515365,2.35757592656384,0.0183999388009519,0.195375718657386,2.12190064202967,OLS,,
Std,WFEA,Math5th,nurture_model,child_PC7,-1.16783977513816,0.495283666851131,-2.35792103253261,0.0183828452738834,-2.13861010686329,-0.19706944341303,OLS,,
Std,WFEA,Math5th,nurture_model,child_PC8,-3.26574540676979,0.539137288407893,-6.05735399310581,0.00000000139728901009859,-4.32247010686056,-2.20902070667902,OLS,,
Std,WFEA,Math5th,nurture_model,child_PC9,-0.411312829666853,0.552652324384898,-0.744252419682924,0.456728570466866,-1.49452739170297,0.671901732369267,OLS,,
Std,WFEA,Math5th,nurture_model,child_PC10,1.1996718156509,0.612774346541083,1.95777095177478,0.050264501173172,-0.00138365110070926,2.40072728240252,OLS,,
Std,WFEA,Math8th,nurture_model,(Intercept),0.0157523068550674,0.0174339211957726,0.903543538953649,0.366249256362593,-0.018419786508749,0.0499244002188837,OLS,,
Std,WFEA,Math8th,nurture_model,child_WFEA,0.112409419847478,0.00860681616170815,13.0605113128347,8.21982503353604e-39,0.0955392664184028,0.129279573276554,OLS,,
Std,WFEA,Math8th,nurture_model,father_WFEA,0.0544735225630254,0.00718245332718017,7.58425012758304,0.0000000000000350213686361513,0.0403952516495852,0.0685517934764657,OLS,,
Std,WFEA,Math8th,nurture_model,mother_WFEA,0.0456204789890912,0.00719085202725912,6.34423832059856,0.000000000228714608201742,0.0315257458489373,0.0597152121292451,OLS,,
Std,WFEA,Math8th,nurture_model,child_female,-0.118261536134429,0.0115231666296499,-10.2629372580739,1.20522994728568e-24,-0.140848005437198,-0.0956750668316596,OLS,,
Std,WFEA,Math8th,nurture_model,as.factor(child_cohort)2003,-0.135013249391042,0.0199808401709137,-6.75713574785423,0.0000000000144937975172771,-0.174177538832337,-0.095848959949748,OLS,,
Std,WFEA,Math8th,nurture_model,as.factor(child_cohort)2004,-0.191553673250587,0.0195205569156191,-9.81292050624431,1.12524558082672e-22,-0.229815765062496,-0.153291581438679,OLS,,
Std,WFEA,Math8th,nurture_model,as.factor(child_cohort)2005,0.00407469729466435,0.0192760214179936,0.211386842041,0.832587751742461,-0.0337080823899385,0.0418574769792671,OLS,,
Std,WFEA,Math8th,nurture_model,as.factor(child_cohort)2006,0.283653524551186,0.146565683368638,1.93533382461533,0.0529645645905868,-0.00362873167577876,0.57093578077815,OLS,,
Std,WFEA,Math8th,nurture_model,child_PC1,-1.02462994770538,0.301886832100349,-3.39408625602055,0.000690024824756628,-1.61635597973203,-0.432903915678725,OLS,,
Std,WFEA,Math8th,nurture_model,child_PC2,-0.538664844580352,0.366661730818402,-1.46910571599068,0.14182112132299,-1.25735565187293,0.180025962712223,OLS,,
Std,WFEA,Math8th,nurture_model,child_PC3,0.0187816613469079,0.428962213223479,0.0437839529169044,0.965077091071431,-0.822023837038416,0.859587159732232,OLS,,
Std,WFEA,Math8th,nurture_model,child_PC4,-0.0519259655534092,0.483694050764563,-0.107352913419818,0.914510172309983,-1.00001091308989,0.896158981983071,OLS,,
Std,WFEA,Math8th,nurture_model,child_PC5,-0.45288573920619,0.469736103361226,-0.964128019893591,0.334994348456866,-1.37361182257907,0.467840344166689,OLS,,
Std,WFEA,Math8th,nurture_model,child_PC6,1.38894833374994,0.58971773214982,2.35527652981796,0.0185193077661561,0.233047192805921,2.54484947469397,OLS,,
Std,WFEA,Math8th,nurture_model,child_PC7,-1.19458342510827,0.580898341302636,-2.05644144624252,0.0397539790012093,-2.33319774663527,-0.0559691035812755,OLS,,
Std,WFEA,Math8th,nurture_model,child_PC8,-2.20860491292779,0.627073317639404,-3.52208402239472,0.000429199711870004,-3.43772644650039,-0.979483379355194,OLS,,
Std,WFEA,Math8th,nurture_model,child_PC9,0.650057859438935,0.636716521367769,1.02095334049524,0.307289896010939,-0.597965242772844,1.89808096165071,OLS,,
Std,WFEA,Math8th,nurture_model,child_PC10,0.972498768273041,0.722496647307344,1.3460253025359,0.178310850161284,-0.443661291737874,2.38865882828396,OLS,,
Std,WFEA,Math9th,nurture_model,(Intercept),-0.00596410543103939,0.0189290052022084,-0.315077594798461,0.752708034464741,-0.0430678909200058,0.031139680057927,OLS,,
Std,WFEA,Math9th,nurture_model,child_WFEA,0.110029429987043,0.0110660618352972,9.94296178935888,3.30485231464394e-23,0.0883382327921368,0.131720627181949,OLS,,
Std,WFEA,Math9th,nurture_model,father_WFEA,0.0558838258163098,0.00918997690428548,6.08095389121707,0.00000000122978636978667,0.0378700460078821,0.0738976056247375,OLS,,
Std,WFEA,Math9th,nurture_model,mother_WFEA,0.0543735086076058,0.00920647388921958,5.9060080180399,0.00000000359671354054948,0.0363273921505444,0.0724196250646671,OLS,,
Std,WFEA,Math9th,nurture_model,child_female,-0.112504062540068,0.0148434004963964,-7.57939951612712,0.000000000000037178526029375,-0.141599429257007,-0.0834086958231283,OLS,,
Std,WFEA,Math9th,nurture_model,as.factor(child_cohort)2003,-0.0371165509082291,0.0211079040680743,-1.75841953746454,0.0787007851807624,-0.0784913160528938,0.00425821423643557,OLS,,
Std,WFEA,Math9th,nurture_model,as.factor(child_cohort)2004,0.164183599040748,0.0206378851508938,7.95544688035235,1.93913901463597e-15,0.123730143858891,0.204637054222606,OLS,,
Std,WFEA,Math9th,nurture_model,as.factor(child_cohort)2005,0.616609886569426,0.23012941867188,2.67940487629959,0.00738503917691827,0.165520540146414,1.06769923299244,OLS,,
Std,WFEA,Math9th,nurture_model,as.factor(child_cohort)2006,1.09930157815363,0.585168924459337,1.87860553116234,0.06032178593151,-0.0477202550600526,2.24632341136731,OLS,,
Std,WFEA,Math9th,nurture_model,child_PC1,-0.71680159113975,0.384212300458764,-1.86563936210231,0.0621154035269194,-1.46991727926799,0.0363140969884929,OLS,,
Std,WFEA,Math9th,nurture_model,child_PC2,-1.34343510410414,0.466166747080557,-2.88187673727827,0.00395992036659657,-2.25719421616505,-0.429675992043233,OLS,,
Std,WFEA,Math9th,nurture_model,child_PC3,-0.275442653486721,0.54442736284733,-0.505930951093582,0.612914105590741,-1.3426047082076,0.791719401234162,OLS,,
Std,WFEA,Math9th,nurture_model,child_PC4,-0.852744496291704,0.621906168005077,-1.37117870856162,0.170344035384061,-2.07177702364466,0.366288031061256,OLS,,
Std,WFEA,Math9th,nurture_model,child_PC5,-0.384244891878962,0.601766026998031,-0.638528721529537,0.523141341249345,-1.56379961975645,0.795309835998527,OLS,,
Std,WFEA,Math9th,nurture_model,child_PC6,1.04740403470618,0.765455878114759,1.3683401808682,0.171230378766269,-0.453008184501458,2.54781625391382,OLS,,
Std,WFEA,Math9th,nurture_model,child_PC7,-0.785726506835128,0.755440071174415,-1.04009111618031,0.298317823665759,-2.26650619130343,0.695053177633173,OLS,,
Std,WFEA,Math9th,nurture_model,child_PC8,-1.97616172013382,0.800868944101674,-2.46752197683288,0.0136185734285437,-3.5459890401272,-0.406334400140446,OLS,,
Std,WFEA,Math9th,nurture_model,child_PC9,1.09140758018551,0.81567890629697,1.33803580276495,0.180909270572966,-0.507449562269427,2.69026472264044,OLS,,
Std,WFEA,Math9th,nurture_model,child_PC10,1.58407427927786,0.93298041957721,1.69786444178079,0.0895584085395279,-0.24471201897726,3.41286057753298,OLS,,
Std,WFEA,Reading5th,nurture_model,(Intercept),0.00883004771471684,0.0204061904961486,0.432714166634061,0.665225020390913,-0.0311666911024141,0.0488267865318478,OLS,,
Std,WFEA,Reading5th,nurture_model,child_WFEA,0.120249129948237,0.00742032311747428,16.2053765104998,7.45730980974048e-59,0.105705076479543,0.13479318341693,OLS,,
Std,WFEA,Reading5th,nurture_model,father_WFEA,0.0498348353576553,0.00619961273438789,8.03837876537553,9.37841640748972e-16,0.0376834104578696,0.061986260257441,OLS,,
Std,WFEA,Reading5th,nurture_model,mother_WFEA,0.0395580757417708,0.00620632994936644,6.37382737696841,0.000000000186588635249874,0.0273934849013296,0.0517226665822119,OLS,,
Std,WFEA,Reading5th,nurture_model,child_female,0.124292642626988,0.00993081684865185,12.5158528770835,7.25886809978443e-36,0.104827946959698,0.143757338294279,OLS,,
Std,WFEA,Reading5th,nurture_model,as.factor(child_cohort)2003,0.467848633269092,0.0241640271150166,19.3613684938448,4.31764384440239e-83,0.420486423185255,0.515210843352929,OLS,,
Std,WFEA,Reading5th,nurture_model,as.factor(child_cohort)2004,0.074122340976679,0.023565148889204,3.14542213695229,0.00165981839334415,0.0279339499839464,0.120310731969412,OLS,,
Std,WFEA,Reading5th,nurture_model,as.factor(child_cohort)2005,0.322246267916528,0.0232970775800195,13.832046822598,2.10767317611918e-43,0.276583304643381,0.367909231189675,OLS,,
Std,WFEA,Reading5th,nurture_model,as.factor(child_cohort)2006,0.12179086597806,0.0228138829961276,5.33845404566741,0.0000000943073625990997,0.0770749784255592,0.166506753530562,OLS,,
Std,WFEA,Reading5th,nurture_model,as.factor(child_cohort)2007,0.185947807727029,0.0232706421049683,7.99066080292339,1.38175498772646e-15,0.140336658769314,0.231558956684744,OLS,,
Std,WFEA,Reading5th,nurture_model,as.factor(child_cohort)2008,-0.0275159484923882,0.0236075808651135,-1.16555561747753,0.243801858353969,-0.0737875074168456,0.0187556104320692,OLS,,
Std,WFEA,Reading5th,nurture_model,as.factor(child_cohort)2009,0.752404756696557,0.545253840046563,1.37991647455853,0.167620905420461,-0.316308947289305,1.82111846068242,OLS,,
Std,WFEA,Reading5th,nurture_model,child_PC1,0.122073210226622,0.26843408328244,0.454760471300432,0.649284304263626,-0.40406555735423,0.648211977807473,OLS,,
Std,WFEA,Reading5th,nurture_model,child_PC2,0.192010564923179,0.323475695101723,0.593585755686522,0.552792927806551,-0.442011394889228,0.826032524735586,OLS,,
Std,WFEA,Reading5th,nurture_model,child_PC3,1.96419568832488,0.378282067719569,5.19241025662627,0.000000208712299386958,1.2227516120952,2.70563976455456,OLS,,
Std,WFEA,Reading5th,nurture_model,child_PC4,2.80353082694774,0.412029693801711,6.80419607888002,0.0000000000103198092491164,1.99594040231655,3.61112125157892,OLS,,
Std,WFEA,Reading5th,nurture_model,child_PC5,-2.06928251936437,0.410946658351565,-5.03540417548327,0.000000479132913160996,-2.87475016237997,-1.26381487634876,OLS,,
Std,WFEA,Reading5th,nurture_model,child_PC6,2.42971654496448,0.501540821682002,4.84450405615242,0.0000012745370607762,1.44668165392343,3.41275143600552,OLS,,
Std,WFEA,Reading5th,nurture_model,child_PC7,-0.676388712046791,0.506728759477181,-1.33481413753712,0.181945599232396,-1.66959211509072,0.316814690997142,OLS,,
Std,WFEA,Reading5th,nurture_model,child_PC8,-0.973002889556629,0.550789330698438,-1.76656088875722,0.0773102411727086,-2.05256631945628,0.106560540343018,OLS,,
Std,WFEA,Reading5th,nurture_model,child_PC9,-0.173060829707645,0.564035145602227,-0.30682632289317,0.758977340108863,-1.27858644981751,0.932464790402216,OLS,,
Std,WFEA,Reading5th,nurture_model,child_PC10,0.587906312840421,0.625464569443917,0.939951424207949,0.347248764022637,-0.638022800589109,1.81383542626995,OLS,,
Std,WFEA,Reading8th,nurture_model,(Intercept),0.111924899522463,0.0212377441312987,5.27009360459878,0.00000013788543965475,0.070296959012106,0.153552840032819,OLS,,
Std,WFEA,Reading8th,nurture_model,child_WFEA,0.13980933821442,0.0104522986129227,13.3759418279122,1.29159630540512e-40,0.119321867315193,0.160296809113648,OLS,,
Std,WFEA,Reading8th,nurture_model,father_WFEA,0.0605844714089966,0.00871628223305025,6.95072391980074,0.00000000000375541798547311,0.0434997529932509,0.0776691898247423,OLS,,
Std,WFEA,Reading8th,nurture_model,mother_WFEA,0.0445980226144656,0.0087293386846424,5.10898067145995,0.000000327125677575275,0.0274877123474012,0.0617083328815301,OLS,,
Std,WFEA,Reading8th,nurture_model,child_female,0.235100206654008,0.0139948504266599,16.7990510428141,7.26065044571275e-63,0.207669006927208,0.262531406380808,OLS,,
Std,WFEA,Reading8th,nurture_model,as.factor(child_cohort)2003,-0.239801957557453,0.0243190740874546,-9.86065327549452,7.0211134421308e-23,-0.287469589445322,-0.192134325669583,OLS,,
Std,WFEA,Reading8th,nurture_model,as.factor(child_cohort)2004,-0.234190186358987,0.0237653401270125,-9.85427454887543,7.47902152451966e-23,-0.280772448528617,-0.187607924189358,OLS,,
Std,WFEA,Reading8th,nurture_model,as.factor(child_cohort)2005,-0.0326674831986337,0.0234672052765419,-1.39204829947469,0.163924527002366,-0.0786653735186577,0.0133304071213903,OLS,,
Std,WFEA,Reading8th,nurture_model,as.factor(child_cohort)2006,0.107260175296004,0.213814509431279,0.501650592288161,0.615919301831501,-0.311836016080518,0.526356366672525,OLS,,
Std,WFEA,Reading8th,nurture_model,child_PC1,0.031431597929473,0.366575246890623,0.0857439180525229,0.93167091814333,-0.687089751409291,0.749952947268237,OLS,,
Std,WFEA,Reading8th,nurture_model,child_PC2,0.107935167365826,0.444905785879962,0.242602300962091,0.808316191306481,-0.76412127482618,0.979991609557833,OLS,,
Std,WFEA,Reading8th,nurture_model,child_PC3,0.763168915515913,0.520020848100426,1.46757369113888,0.142237079822757,-0.256119988005969,1.78245781903779,OLS,,
Std,WFEA,Reading8th,nurture_model,child_PC4,2.39402116943893,0.586424405815746,4.08240370915109,0.0000447597726312548,1.24457515821484,3.54346718066302,OLS,,
Std,WFEA,Reading8th,nurture_model,child_PC5,-1.31068432838505,0.569832923666778,-2.30012039309877,0.0214524892427726,-2.42760950182119,-0.193759154948908,OLS,,
